name,specialty,street_address,city,state,zip,rating,num_reviews,next_appt,num_appts_next_5days,sponsored,education,languages,gender,npi,insurance
"Dr. Frederick Ast, MD",Primary Care Doctor,"37 E 30th St, Ground Floor",New York,NY,10016,4.43,1068,12/21/21 14:00,0,FALSE,"[""Medical School - State University of New York, Downstate Medical Center, Doctor of MedicineIcahn School of Medicine at Mount Sinai, Fellowship in Allergy and ImmunologyBellevue Hospital Center, Fellowship in RheumatologySaint Luke's-Roosevelt Hospital Center, Residency in Internal Medicine""]","['English', 'Spanish', 'Tagalog']",Male,1699742288,"['AARP', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Coventry Health Care', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Health Net', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'VNS Choice Health Plans', 'Wellmark Blue Cross Blue Shield']"
"Dr. Jason Kindt, DO",Family Physician,"729 7th Ave, 12th Floor",New York,NY,10019,4.98,857,3/8/22 12:00,0,FALSE,"[""Medical School - Philadelphia College of Osteopathic Medicine, Philadelphia, Doctor of Osteopathic MedicineSaint Joseph's Medical Center, Residency in Family Practice""]",['English'],Male,1811994650,"['1199SEIU', 'Aetna', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'HealthFirst (NY)', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'POMCO', 'Partners Health Plan', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. Dana Jane Saltzman, MD",Primary Care Doctor,"33 West 46th Street, 5th Floor",New York,NY,10036,3.98,1387,12/15/21 17:45,0,FALSE,"['Medical School - New York Medical College, Doctor of MedicineSaint Vincent Catholic Medical Center, Residency in Internal MedicineNew York Medical College (Acupuncture)']","['English', 'Spanish']",Female,1780603399,"['1199SEIU', 'AARP', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Assurant Health', 'Beech Street', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Consolidated Health Plans', 'Coventry Health Care', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'FamilyCare Health Plans', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Guardian', 'Health Net', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'Liberty Health Advantage', 'Liberty Mutual', 'MVP Health Care', 'Medicare', 'Memorial Hermann', 'MetLife', 'MetroPlus Health Plan', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'POMCO', 'Parkland Community Health Plan', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Teachers Health Trust', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UniCare', 'Union Plans', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Joanne De Guia-Rayos, NP",Adult Nurse Practitioner,"2 W 46th St, Suite 705",New York,NY,10036,4.8,492,12/14/21 9:15,3,FALSE,"[""Seton Hall University, Master's in Adult NursingCity University of New York, Lehman College, Master's in Adult Health Nursing""]",['English'],Female,1659764553,"['1199SEIU', 'AARP', 'Aetna', 'AmeriGroup', 'AmeriHealth', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'CHAMPVA', 'Caterpillar', 'Cigna', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'GEHA', 'Horizon Blue Cross Blue Shield of New Jersey', 'Horizon Blue Cross Blue Shield of New Jersey For Barnabas Health', 'Horizon Blue Cross Blue Shield of New Jersey For Novartis', 'Humana', 'MagnaCare', 'Optimum HealthCare', 'Oxford (UnitedHealthcare)', 'QualCare', 'Tricare', 'US Family Health Plan', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford']"
"Anna Fleisher, NP",Nurse Practitioner,"23 W 45th Street, 2nd Floor",New York,NY,10036,4.57,35,12/14/21 8:15,3,FALSE,"[""Monmouth University, Master's in NursingThomas Edison State University (Bachelor's)""]",['English'],Female,1720563638,"['1199SEIU', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Mississippi', 'Blue Cross Blue Shield of Montana', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of North Dakota', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'Meritain Health', 'Nippon Life Benefits', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Daniel Perl, MD",Gastroenterologist,55 W 17th St,New York,NY,10011,4.95,162,12/14/21 8:00,3,FALSE,"['Medical School - Icahn School of Medicine at Mount Sinai, Doctor of MedicineThe Johns Hopkins Hospital, Fellowship in Gastroenterology']",['English'],Male,1497133433,"['Aetna', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Assurant Health', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of North Dakota', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Cigna-HealthSpring', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GEHA', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Horizon Blue Cross Blue Shield of New Jersey For Barnabas Health', 'Horizon Blue Cross Blue Shield of New Jersey For Novartis', 'Independence Blue Cross', 'Legacy Health', 'Meritain Health', 'NALC Health Benefit Plan', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'SAG AFTRA Health Plan', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Qin Rao, MD",Gastroenterologist,55 W 17th St,New York,NY,10011,4.95,120,12/15/21 9:30,0,FALSE,"['Medical School - State University of New York, Downstate Medical Center, Doctor of MedicineStony Brook University Hospital, Residency in Internal MedicineStony Brook University Hospital, Fellowship in Gastroenterology and Hepatology']",['English'],Male,1922486125,"['Aetna', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Assurant Health', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of North Dakota', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Cigna-HealthSpring', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GEHA', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Horizon Blue Cross Blue Shield of New Jersey For Barnabas Health', 'Horizon Blue Cross Blue Shield of New Jersey For Novartis', 'Independence Blue Cross', 'Legacy Health', 'Meritain Health', 'NALC Health Benefit Plan', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'SAG AFTRA Health Plan', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Holly Gilbert, MD",Internist,141 East 35th St,New York,NY,10016,4.88,40,1/10/22 11:00,0,FALSE,"['Medical School - Northwestern University, Doctor of MedicineNewYork-Presbyterian Hospital (Residency)NewYork-Presbyterian Hospital (Internship)NewYork-Presbyterian Hospital, Fellowship in Infectious diseases']",['English'],Female,1477615250,"['Aetna', 'Anthem Blue Cross Blue Shield', 'Caterpillar', 'Cigna', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Carolyn Iocolano, NP",Family Nurse Practitioner,"780 8th Avenue, Ste 303",New York,NY,10036,4.96,2317,1/27/22 11:00,0,FALSE,"[""New York University, Master's in NursingState University of New York, Stony Brook, Certificate in Family Health NursingNew York University (PhD)City University of New York, Lehman College (Bachelor’s)""]",['English'],Female,1982779120,"['1199SEIU', 'Aetna', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'HealthFirst (NY)', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. Mikhail Yakubov, MD",Gastroenterologist,55 W 17th St,New York,NY,10011,4.92,661,12/14/21 7:30,1,FALSE,"['Medical School - American University of the Caribbean School of Medicine, Doctor of MedicineNewYork-Presbyterian Hospital / Weill Cornell Medical Center, NewYork-Presbyterian Brooklyn Methodist Hospital, Residency in Internal MedicineNewYork-Presbyterian Hospital / Weill Cornell Medical Center, NewYork-Presbyterian Brooklyn Methodist Hospital, Fellowship in Gastroenterology']",['English'],Male,1588921266,"['Aetna', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Assurant Health', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of North Dakota', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Cigna-HealthSpring', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GEHA', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Horizon Blue Cross Blue Shield of New Jersey For Barnabas Health', 'Horizon Blue Cross Blue Shield of New Jersey For Novartis', 'Independence Blue Cross', 'Legacy Health', 'Meritain Health', 'NALC Health Benefit Plan', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'SAG AFTRA Health Plan', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Meredith Stapleton, PAC",Physician Assistant,"200 W 13th St, 6th Floor",New York,NY,10011,5,9,12/14/21 13:30,4,FALSE,"[""Pace University, Master’s in Physician Assistant StudiesUniversity of Florida (Bachelor's)""]",['English'],Female,1851792972,"['Aetna', 'Blue Cross Blue Shield', 'Empire Blue Cross Blue Shield (Health)', 'UnitedHealthcare']"
"Dr. Alice Coghill, MD",Primary Care Doctor,110 W 14th St,New York,NY,10011,4.13,595,1/9/22 9:40,0,FALSE,"['Medical School - Stanford University, Doctor of MedicineThe Johns Hopkins Hospital, Residency in Anesthesiology and Critical Care MedicineHarlem Hospital Center, Residency in Internal MedicineBridgeport Hospital, Internship in Internal Medicine']",['English'],Female,1356499180,"['1199SEIU', 'AARP', 'Aetna', 'Affinity Health Plan', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Banner Health', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Montana', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CHAMPVA', 'Capital Blue Cross', 'Caterpillar', 'Cigna', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Highmark BlueCross BlueShield of West Virginia', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'Lighthouse Guild', 'MVP Health Care', 'MagnaCare', 'Mail Handlers Benefit Plan', 'Medicaid', 'Medicare', 'MetroPlus Health Plan', 'Optum Health', 'Oxford (UnitedHealthcare)', 'Premier Health Plan', 'Regence Blue Cross Blue Shield', 'The Hartford', 'Tricare', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'VNS Choice Health Plans', 'Wellcare']"
